mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
handcrafted,latest_strongest,random,include_walls,6,0.7,1000.0,0.0
handcrafted,latest_strongest,random,include_walls,6,0.8,1000.0,0.0
handcrafted,latest_strongest,random,include_walls,6,0.9,1000.0,0.0
handcrafted,latest_strongest,random,include_walls,6,0.99,1000.0,0.0
handcrafted,random,avoid_walls,False,6,0.7,1000.0,0.0
handcrafted,random,avoid_walls,False,6,0.8,1000.0,0.0
handcrafted,random,avoid_walls,False,6,0.9,1000.0,0.0
handcrafted,random,avoid_walls,False,6,0.99,1000.0,0.0
handcrafted,random,avoid_walls,exclude_walls,6,0.7,1000.0,0.0
handcrafted,random,avoid_walls,exclude_walls,6,0.8,1000.0,0.0
handcrafted,random,avoid_walls,exclude_walls,6,0.9,1000.0,0.0
handcrafted,random,avoid_walls,exclude_walls,6,0.99,1000.0,0.0
handcrafted,random,avoid_walls,include_walls,6,0.7,1000.0,0.0
handcrafted,random,avoid_walls,include_walls,6,0.8,1000.0,0.0
handcrafted,random,avoid_walls,include_walls,6,0.9,1000.0,0.0
handcrafted,random,avoid_walls,include_walls,6,0.99,1000.0,0.0
handcrafted,random,random,False,6,0.7,1000.0,0.0
handcrafted,random,random,False,6,0.8,1000.0,0.0
handcrafted,random,random,False,6,0.9,1000.0,0.0
handcrafted,random,random,False,6,0.99,1000.0,0.0
handcrafted,random,random,exclude_walls,6,0.7,1000.0,0.0
handcrafted,random,random,exclude_walls,6,0.8,1000.0,0.0
handcrafted,random,random,exclude_walls,6,0.9,1000.0,0.0
handcrafted,random,random,exclude_walls,6,0.99,1000.0,0.0
handcrafted,random,random,include_walls,6,0.7,1000.0,0.0
handcrafted,random,random,include_walls,6,0.8,1000.0,0.0
handcrafted,random,random,include_walls,6,0.9,1000.0,0.0
handcrafted,random,random,include_walls,6,0.99,1000.0,0.0
random,latest,avoid_walls,False,6,0.7,1000.0,0.0
random,latest,avoid_walls,False,6,0.8,1000.0,0.0
random,latest,avoid_walls,False,6,0.9,1000.0,0.0
random,latest,avoid_walls,False,6,0.99,1000.0,0.0
random,latest,avoid_walls,exclude_walls,6,0.7,1000.0,0.0
random,latest,avoid_walls,exclude_walls,6,0.8,1000.0,0.0
random,latest,avoid_walls,exclude_walls,6,0.9,1000.0,0.0
random,latest,avoid_walls,exclude_walls,6,0.99,1000.0,0.0
random,latest,avoid_walls,include_walls,6,0.7,1000.0,0.0
random,latest,avoid_walls,include_walls,6,0.8,1000.0,0.0
random,latest,avoid_walls,include_walls,6,0.9,1000.0,0.0
random,latest,avoid_walls,include_walls,6,0.99,1000.0,0.0
random,latest,random,False,6,0.7,1000.0,0.0
random,latest,random,False,6,0.8,1000.0,0.0
random,latest,random,False,6,0.9,1000.0,0.0
random,latest,random,False,6,0.99,1000.0,0.0
random,latest,random,exclude_walls,6,0.7,1000.0,0.0
random,latest,random,exclude_walls,6,0.8,1000.0,0.0
random,latest,random,exclude_walls,6,0.9,1000.0,0.0
random,latest,random,exclude_walls,6,0.99,1000.0,0.0
random,latest,random,include_walls,6,0.7,1000.0,0.0
random,latest,random,include_walls,6,0.8,1000.0,0.0
random,latest,random,include_walls,6,0.9,1000.0,0.0
random,latest,random,include_walls,6,0.99,1000.0,0.0
random,latest_strongest,avoid_walls,False,6,0.7,1000.0,0.0
random,latest_strongest,avoid_walls,False,6,0.8,1000.0,0.0
random,latest_strongest,avoid_walls,False,6,0.9,1000.0,0.0
random,latest_strongest,avoid_walls,False,6,0.99,1000.0,0.0
random,latest_strongest,avoid_walls,exclude_walls,6,0.7,1000.0,0.0
random,latest_strongest,avoid_walls,exclude_walls,6,0.8,1000.0,0.0
random,latest_strongest,avoid_walls,exclude_walls,6,0.9,1000.0,0.0
random,latest_strongest,avoid_walls,exclude_walls,6,0.99,1000.0,0.0
random,latest_strongest,avoid_walls,include_walls,6,0.7,1000.0,0.0
random,latest_strongest,avoid_walls,include_walls,6,0.8,1000.0,0.0
random,latest_strongest,avoid_walls,include_walls,6,0.9,1000.0,0.0
random,latest_strongest,avoid_walls,include_walls,6,0.99,1000.0,0.0
random,latest_strongest,random,False,6,0.7,1000.0,0.0
random,latest_strongest,random,False,6,0.8,1000.0,0.0
random,latest_strongest,random,False,6,0.9,1000.0,0.0
random,latest_strongest,random,False,6,0.99,1000.0,0.0
random,latest_strongest,random,exclude_walls,6,0.7,1000.0,0.0
random,latest_strongest,random,exclude_walls,6,0.8,1000.0,0.0
random,latest_strongest,random,exclude_walls,6,0.9,1000.0,0.0
random,latest_strongest,random,exclude_walls,6,0.99,1000.0,0.0
random,latest_strongest,random,include_walls,6,0.7,1000.0,0.0
random,latest_strongest,random,include_walls,6,0.8,1000.0,0.0
random,latest_strongest,random,include_walls,6,0.9,1000.0,0.0
random,latest_strongest,random,include_walls,6,0.99,1000.0,0.0
random,random,avoid_walls,False,6,0.7,1000.0,0.0
random,random,avoid_walls,False,6,0.8,1000.0,0.0
random,random,avoid_walls,False,6,0.9,1000.0,0.0
random,random,avoid_walls,False,6,0.99,1000.0,0.0
random,random,avoid_walls,exclude_walls,6,0.7,1000.0,0.0
random,random,avoid_walls,exclude_walls,6,0.8,1000.0,0.0
random,random,avoid_walls,exclude_walls,6,0.9,1000.0,0.0
random,random,avoid_walls,exclude_walls,6,0.99,1000.0,0.0
random,random,avoid_walls,include_walls,6,0.7,1000.0,0.0
random,random,avoid_walls,include_walls,6,0.8,1000.0,0.0
