mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
random,latest_strongest,avoid_walls,include_walls,6,0.99,499.66,19.99695976892488
random,random,avoid_walls,include_walls,6,0.99,498.08000000000004,29.58346835649938
random,random,avoid_walls,exclude_walls,6,0.9,497.87999999999994,29.049433729420603
random,latest_strongest,avoid_walls,False,6,0.99,496.5,18.740330840195988
random,latest_strongest,avoid_walls,exclude_walls,6,0.9,491.96000000000004,22.79101577376489
random,random,avoid_walls,exclude_walls,6,0.99,491.88,27.217229836998484
random,random,avoid_walls,include_walls,6,0.9,491.21999999999997,29.604418589122794
random,latest_strongest,avoid_walls,False,6,0.9,490.4,16.647041779247164
random,latest_strongest,avoid_walls,False,6,0.8,484.5,33.52843569270716
random,latest_strongest,avoid_walls,exclude_walls,6,0.8,482.44000000000005,23.291251576504
random,latest_strongest,avoid_walls,exclude_walls,6,0.99,480.08000000000004,15.27918846012444
random,random,avoid_walls,False,6,0.8,474.78000000000003,27.939606296438747
random,random,avoid_walls,False,6,0.99,473.91999999999996,29.142710924002944
episodic,latest,avoid_walls,False,6,0.7,466.91999999999996,14.336722080029306
episodic,latest,avoid_walls,False,6,0.8,466.91999999999996,14.336722080029306
episodic,latest,avoid_walls,False,6,0.9,466.91999999999996,14.336722080029308
episodic,latest,avoid_walls,False,6,0.99,466.91999999999996,14.336722080029308
handcrafted,latest_strongest,random,exclude_walls,6,0.99,457.96000000000004,36.391240704323344
handcrafted,latest_strongest,random,False,6,0.7,454.28000000000003,34.65697043885978
handcrafted,latest,random,False,6,0.7,443.82,36.41699603207272
handcrafted,latest,random,exclude_walls,6,0.99,442.08000000000004,38.442393265768466
handcrafted,latest_strongest,random,include_walls,6,0.9,437.93999999999994,19.163256508224276
handcrafted,latest_strongest,random,False,6,0.99,434.5400000000001,27.212982196003434
handcrafted,latest_strongest,random,False,6,0.9,433.91999999999996,26.118759541754656
handcrafted,random,random,include_walls,6,0.99,431.84000000000003,23.276992932937027
handcrafted,latest_strongest,random,exclude_walls,6,0.9,429.16,11.507145606100588
handcrafted,latest_strongest,random,include_walls,6,0.7,426.2,46.868624899819714
handcrafted,latest_strongest,random,include_walls,6,0.99,423.6,14.270949512909093
handcrafted,latest,random,include_walls,6,0.9,422.4,18.534184632726628
handcrafted,latest,random,False,6,0.9,420.43999999999994,24.875095979714338
handcrafted,random,random,include_walls,6,0.7,419.6,24.977509883893553
handcrafted,latest,random,False,6,0.99,417.85999999999996,25.83366795482206
handcrafted,latest,random,include_walls,6,0.7,417.12,45.50118240221895
handcrafted,latest_strongest,random,exclude_walls,6,0.7,416.8,30.246255966648178
handcrafted,random,random,exclude_walls,6,0.99,416.68,33.554934063413086
handcrafted,latest,random,exclude_walls,6,0.9,414.66,11.370945431229543
handcrafted,latest,random,include_walls,6,0.99,412.98,15.375096747663084
handcrafted,random,random,exclude_walls,6,0.7,411.68,28.0746433637188
handcrafted,latest_strongest,random,False,6,0.8,410.48,48.55744639084721
handcrafted,random,random,exclude_walls,6,0.9,410.14,27.91047115331449
handcrafted,random,random,False,6,0.8,409.78000000000003,39.32965293515822
handcrafted,latest_strongest,random,include_walls,6,0.8,408.93999999999994,32.079563588054
handcrafted,latest,random,exclude_walls,6,0.7,408.4,31.120989701486035
handcrafted,random,random,False,6,0.99,408.06000000000006,25.726453311717894
handcrafted,random,random,exclude_walls,6,0.8,404.74,25.14920277066452
handcrafted,latest,random,False,6,0.8,398.68,48.83795245503235
handcrafted,latest,random,include_walls,6,0.8,398.42,31.90707758476165
handcrafted,random,random,False,6,0.9,397.2799999999999,22.541197838624264
handcrafted,latest_strongest,random,exclude_walls,6,0.8,396.23999999999995,35.6425924983018
handcrafted,latest,random,exclude_walls,6,0.8,384.30000000000007,38.30174930730972
handcrafted,random,random,include_walls,6,0.8,380.15999999999997,33.87433246574757
random,latest,avoid_walls,False,6,0.7,380.02,15.221747600062216
handcrafted,random,random,include_walls,6,0.9,379.38,11.857385883912182
random,latest,avoid_walls,include_walls,6,0.9,378.12,11.002436093883947
random,latest,avoid_walls,include_walls,6,0.7,377.08000000000004,13.202636100415708
random,latest,avoid_walls,exclude_walls,6,0.7,376.88,21.899442915288972
random,latest,avoid_walls,include_walls,6,0.8,368.98,6.535258219841044
random,latest,avoid_walls,include_walls,6,0.99,366.5,15.50212888605949
random,latest,avoid_walls,False,6,0.99,363.84,17.475308294848478
random,latest,avoid_walls,False,6,0.9,361.4,17.915244904828963
random,latest,avoid_walls,exclude_walls,6,0.9,361.08000000000004,14.878360124691147
random,latest,avoid_walls,False,6,0.8,360.36,25.631277767602597
random,latest,avoid_walls,exclude_walls,6,0.8,359.0,14.686728703152395
handcrafted,random,random,False,6,0.7,357.38,41.434739048291355
random,latest_strongest,random,include_walls,6,0.7,353.02,44.87548996946998
random,latest,avoid_walls,exclude_walls,6,0.99,351.86,12.21058557154406
random,latest_strongest,random,include_walls,6,0.9,349.8,28.644091886460625
random,latest_strongest,random,False,6,0.7,349.58,27.158748130206586
random,latest_strongest,random,exclude_walls,6,0.99,347.4599999999999,34.36757774414716
random,latest_strongest,random,exclude_walls,6,0.9,346.88,41.17336031950756
random,latest_strongest,random,include_walls,6,0.8,344.48,38.98263203017468
random,random,random,include_walls,6,0.7,341.06000000000006,44.60186543184041
random,latest_strongest,random,include_walls,6,0.99,340.53999999999996,23.77701411027044
random,latest_strongest,random,False,6,0.9,339.28000000000003,26.59905261470791
random,random,random,include_walls,6,0.9,336.54,44.53127440350208
random,random,random,exclude_walls,6,0.99,336.34,19.898100411848368
random,random,random,exclude_walls,6,0.9,335.3,18.124017214734696
random,random,random,False,6,0.7,334.72,28.34920810181476
episodic,latest,random,False,6,0.7,331.4,31.91858392848906
episodic,latest,random,False,6,0.8,331.4,31.91858392848906
episodic,latest,random,False,6,0.9,331.4,31.91858392848906
episodic,latest,random,False,6,0.99,331.4,31.91858392848906
random,random,random,False,6,0.99,330.98,26.346339404175314
random,latest_strongest,random,exclude_walls,6,0.7,330.1,23.35577016499348
random,random,random,include_walls,6,0.99,328.64,49.89912223676885
random,latest_strongest,random,False,6,0.99,325.67999999999995,33.64136739194768
random,random,random,exclude_walls,6,0.7,321.02,26.17910617267137
semantic,strongest,random,exclude_walls,6,0.9,318.86,43.49885515734868
random,latest_strongest,random,exclude_walls,6,0.8,316.7,40.2540432751792
random,random,random,include_walls,6,0.8,315.4599999999999,27.515203070302803
random,latest,random,False,6,0.7,315.06000000000006,24.37060524484363
random,latest_strongest,random,False,6,0.8,308.1,32.87071645096894
random,latest,random,include_walls,6,0.7,308.02000000000004,36.42292684560097
random,latest,random,include_walls,6,0.8,307.43999999999994,30.766189234287687
random,latest,random,include_walls,6,0.9,307.1,27.37414838858006
random,random,random,False,6,0.8,306.62,20.827616282234498
random,random,random,False,6,0.9,305.56,6.240705088369421
random,latest,random,exclude_walls,6,0.9,299.56000000000006,33.26178588109784
semantic,strongest,avoid_walls,include_walls,6,0.7,298.46000000000004,20.26530039254292
random,latest,random,exclude_walls,6,0.7,297.15999999999997,23.03671851631652
