mm_policy,qa_function,explore_policy,pretrain_semantic,long_capacity,semantic_decay_factor,test_mean,test_std
random,latest_strongest,avoid_walls,include_walls,12,0.9,75.34,5.892571594813255
random,random,avoid_walls,exclude_walls,12,0.5,74.62,4.79849976555173
random,random,avoid_walls,exclude_walls,12,0.99,74.08,9.318240177200844
random,random,avoid_walls,False,12,0.5,73.52000000000001,5.251437898328417
random,latest_strongest,avoid_walls,exclude_walls,12,0.5,73.1,6.57054031263792
random,latest_strongest,avoid_walls,exclude_walls,12,0.99,72.8,7.265810347098252
random,latest_strongest,avoid_walls,exclude_walls,12,0.9,72.4,2.9785902705810345
random,random,avoid_walls,include_walls,12,0.9,71.32000000000001,5.128898517225701
random,latest_strongest,avoid_walls,include_walls,12,0.99,70.16,3.427885645700567
random,random,avoid_walls,include_walls,12,0.99,67.53999999999999,5.375723207160131
random,random,random,include_walls,12,0.9,61.339999999999996,6.719702374361529
random,random,random,False,12,0.7,61.120000000000005,9.257083774061893
random,latest_strongest,random,include_walls,12,0.7,60.2,6.2318536568183305
random,latest,avoid_walls,exclude_walls,12,0.7,59.65999999999999,4.288869314866098
random,latest_strongest,random,False,12,0.7,59.620000000000005,8.46177286388615
episodic,latest,random,False,12,1.0,59.58,4.391537316248148
random,latest,avoid_walls,False,12,0.9,59.260000000000005,6.449061947291251
random,latest,avoid_walls,include_walls,12,0.5,58.720000000000006,3.367135280917593
random,latest_strongest,random,include_walls,12,0.9,58.54,6.986157742278655
random,latest_strongest,random,include_walls,12,0.5,58.239999999999995,6.852328071538897
random,random,random,False,12,0.5,58.239999999999995,5.136380048244095
random,latest_strongest,random,exclude_walls,12,0.5,57.78000000000001,7.185095684818677
random,latest,avoid_walls,include_walls,12,0.7,57.5,4.432606456702422
random,random,random,include_walls,12,0.7,57.46,5.273935911631844
random,random,random,exclude_walls,12,0.9,57.36,3.3720023724784074
random,latest,avoid_walls,False,12,0.99,56.9,3.8569417937013277
random,latest_strongest,random,False,12,0.5,56.67999999999999,2.915750332247258
random,random,random,False,12,0.9,56.54,3.788720100508878
random,latest,avoid_walls,False,12,0.5,56.1,2.853068523537422
semantic,strongest,avoid_walls,include_walls,12,0.7,56.04,3.1658174299855006
random,latest,avoid_walls,include_walls,12,0.9,55.92,6.154478044481107
random,latest_strongest,random,False,12,0.9,55.86,3.2302321897968893
random,latest,avoid_walls,exclude_walls,12,0.99,55.760000000000005,5.289461220200032
random,latest_strongest,random,exclude_walls,12,0.7,55.580000000000005,11.604723176362288
random,latest,avoid_walls,False,12,0.7,55.48,6.4188472485330275
random,latest_strongest,random,include_walls,12,0.99,55.44,4.315367886982522
semantic,strongest,avoid_walls,exclude_walls,12,0.7,55.38000000000001,3.344488002669468
semantic,strongest,avoid_walls,False,12,0.5,55.36,2.897999309868793
semantic,strongest,avoid_walls,include_walls,12,0.5,54.94,4.605909247911861
random,latest_strongest,random,exclude_walls,12,0.9,54.7,5.5504954733789305
random,random,random,False,12,0.99,54.339999999999996,5.865696889543475
random,random,random,include_walls,12,0.5,54.14,8.298337182833675
random,latest,avoid_walls,include_walls,12,0.99,54.120000000000005,3.2332027465038458
random,latest,avoid_walls,exclude_walls,12,0.9,54.06,2.006589145789442
semantic,strongest,avoid_walls,exclude_walls,12,0.5,53.9,4.555875327530376
random,latest_strongest,random,False,12,0.99,53.48,3.334306524601479
random,random,random,exclude_walls,12,0.7,53.379999999999995,4.483926850429207
random,latest,avoid_walls,exclude_walls,12,0.5,53.18000000000001,5.1627124653615954
random,random,random,exclude_walls,12,0.5,52.839999999999996,4.497377013326768
random,random,random,include_walls,12,0.99,52.56,4.244337404118574
random,random,random,exclude_walls,12,0.99,52.160000000000004,6.55212942485113
semantic,strongest,avoid_walls,False,12,0.9,51.7,5.72817597495049
random,latest_strongest,random,exclude_walls,12,0.99,51.519999999999996,7.154131673375883
semantic,strongest,random,include_walls,12,0.5,48.720000000000006,7.079378503795371
semantic,strongest,avoid_walls,False,12,0.7,48.4,4.444772210136307
random,latest,random,False,12,0.7,48.059999999999995,5.738153012947635
semantic,strongest,random,False,12,0.7,47.86,5.612699885082046
semantic,strongest,avoid_walls,include_walls,12,0.9,47.5,7.767882594375383
random,latest,random,include_walls,12,0.5,47.42,5.921959135286226
semantic,strongest,avoid_walls,exclude_walls,12,0.9,47.339999999999996,6.557621520033007
semantic,strongest,random,include_walls,12,0.7,45.980000000000004,4.5083921746006075
random,latest,random,include_walls,12,0.9,45.940000000000005,4.798583124214899
random,latest,random,False,12,0.5,45.86,2.9749621846336143
random,latest,random,False,12,0.9,45.8,4.151144420518275
random,latest,random,exclude_walls,12,0.5,45.64,5.791925413884401
semantic,strongest,random,False,12,0.5,44.6,6.665433219228889
random,latest,random,include_walls,12,0.7,44.28000000000001,2.40199916736039
random,latest,random,include_walls,12,0.99,44.17999999999999,2.8944084024200865
random,latest,random,exclude_walls,12,0.7,44.08,8.060372199842883
random,latest,random,False,12,0.99,43.76,2.6484712571594957
semantic,strongest,random,exclude_walls,12,0.5,43.38000000000001,2.982213942694252
semantic,strongest,random,exclude_walls,12,0.7,42.8,2.154994199528157
random,latest,random,exclude_walls,12,0.99,42.56,6.061220999105706
random,latest,random,exclude_walls,12,0.9,42.5,4.758150901348128
semantic,strongest,random,False,12,0.9,40.3,7.9553755411042655
semantic,strongest,random,exclude_walls,12,0.9,36.5,5.145483456391635
semantic,strongest,avoid_walls,False,12,0.99,34.56,6.18436738882806
semantic,strongest,random,False,12,0.99,34.38,2.759275267167087
semantic,strongest,avoid_walls,exclude_walls,12,0.99,34.379999999999995,5.074406369221922
semantic,strongest,random,include_walls,12,0.9,34.11999999999999,5.626153215119546
random,strongest,random,include_walls,12,0.7,33.540000000000006,6.662912276174736
random,strongest,random,False,12,0.7,33.32,6.435339928861567
random,strongest,random,include_walls,12,0.5,32.379999999999995,4.00669439812921
random,strongest,random,exclude_walls,12,0.5,32.239999999999995,3.534176000144872
random,strongest,random,exclude_walls,12,0.7,31.679999999999996,7.1544112266489135
semantic,strongest,random,exclude_walls,12,0.99,30.300000000000004,5.876053097105235
semantic,strongest,random,include_walls,12,0.99,30.119999999999997,2.2745549015137003
semantic,strongest,avoid_walls,include_walls,12,0.99,29.860000000000003,6.974123600854805
random,strongest,avoid_walls,include_walls,12,0.7,29.74,2.702295320648726
random,strongest,avoid_walls,False,12,0.7,29.619999999999997,2.5732469760984853
random,strongest,random,False,12,0.5,29.540000000000003,1.9744366285095107
random,strongest,avoid_walls,include_walls,12,0.5,29.339999999999996,2.577285393587603
random,strongest,avoid_walls,False,12,0.9,29.279999999999994,1.1737120600896966
random,strongest,avoid_walls,False,12,0.5,29.26,2.065526567246231
random,strongest,random,include_walls,12,0.9,29.060000000000002,2.760869428277982
random,strongest,random,exclude_walls,12,0.9,28.96,4.596346375111433
random,strongest,random,False,12,0.9,28.939999999999998,0.8163332652783426
random,strongest,avoid_walls,False,12,0.99,28.4,8.540023419171636
random,strongest,avoid_walls,include_walls,12,0.9,27.9,2.0765355763867857
random,strongest,avoid_walls,exclude_walls,12,0.7,27.74,3.065681001017555
random,strongest,avoid_walls,exclude_walls,12,0.5,27.119999999999997,2.381092186371624
random,strongest,random,include_walls,12,0.99,25.98,3.190235101054466
random,strongest,avoid_walls,exclude_walls,12,0.9,25.300000000000004,3.0705048444840473
random,strongest,random,exclude_walls,12,0.99,22.96,1.3410443691392164
random,strongest,random,False,12,0.99,22.640000000000004,1.1324310133513644
random,strongest,avoid_walls,exclude_walls,12,0.99,22.12,4.488830582679636
random,strongest,avoid_walls,include_walls,12,0.99,20.48,2.093227173528951
random,latest_strongest,avoid_walls,exclude_walls,24,0.5,129.72,16.831565583747704
random,latest_strongest,avoid_walls,exclude_walls,24,0.7,125.67999999999999,7.235025915641212
random,latest_strongest,avoid_walls,False,24,0.7,124.9,8.17753018948876
random,random,avoid_walls,False,24,0.5,123.55999999999999,4.635773937542682
random,random,avoid_walls,False,24,0.7,123.01999999999998,9.09404200562104
random,random,avoid_walls,False,24,0.99,122.47999999999999,8.447579534991073
random,latest_strongest,avoid_walls,False,24,0.5,121.46000000000001,8.988125499791376
random,latest_strongest,avoid_walls,include_walls,24,0.9,120.92,10.847561938057787
random,random,avoid_walls,exclude_walls,24,0.7,120.81999999999998,11.757788907783643
random,latest_strongest,avoid_walls,False,24,0.99,120.67999999999999,6.621298966215014
episodic,latest,avoid_walls,False,24,1.0,120.21999999999998,5.640709175272197
random,random,avoid_walls,include_walls,24,0.7,120.1,3.3442487945725583
random,latest_strongest,avoid_walls,False,24,0.9,119.03999999999999,7.906604833934726
random,latest_strongest,avoid_walls,include_walls,24,0.5,118.4,4.9205690727801
random,random,avoid_walls,include_walls,24,0.9,117.08000000000001,5.77837347356503
random,random,avoid_walls,False,24,0.9,117.04,8.568920585464664
random,latest_strongest,avoid_walls,include_walls,24,0.99,116.97999999999999,9.076210663046554
